"X(¥ìm)","Z(¥ìm)"
"31963.733 ","367.781 "
"31975.060 ","370.987 "
"31986.386 ","372.023 "
"31997.713 ","376.304 "
"32009.039 ","379.897 "
"32020.366 ","380.175 "
"32031.693 ","380.402 "
"32043.019 ","380.778 "
"32054.346 ","378.437 "
"32065.673 ","375.066 "
"32076.999 ","372.926 "
"32088.326 ","370.789 "
"32099.652 ","366.722 "
"32110.979 ","360.661 "
"32122.306 ","356.680 "
"32133.632 ","352.730 "
"32144.959 ","345.409 "
"32156.286 ","339.246 "
"32167.612 ","334.532 "
"32178.939 ","324.653 "
"32190.265 ","315.057 "
"32201.592 ","304.591 "
"32212.919 ","296.443 "
"32224.245 ","284.758 "
"32235.572 ","264.324 "
"32246.899 ","247.718 "
"32258.225 ","218.508 "
"32269.552 ","203.850 "
"32280.878 ","184.143 "
"32292.205 ","161.412 "
"32303.532 ","139.394 "
"32314.858 ","115.792 "
"32326.185 ","94.436 "
"32337.512 ","74.719 "
"32348.838 ","55.919 "
"32360.165 ","40.285 "
"32371.491 ","25.673 "
"32382.818 ","12.542 "
"32394.145 ","-0.109 "
"32405.471 ","-11.727 "
"32416.798 ","-22.126 "
"32428.125 ","-32.452 "
"32439.451 ","-41.835 "
"32450.778 ","-48.297 "
"32462.104 ","-53.495 "
"32473.431 ","-60.107 "
"32484.758 ","-64.909 "
"32496.084 ","-68.939 "
"32507.411 ","-72.117 "
"32518.738 ","-75.361 "
"32530.064 ","-79.159 "
"32541.391 ","-81.516 "
"32552.717 ","-83.640 "
"32564.044 ","-85.979 "
"32575.371 ","-87.757 "
"32586.697 ","-90.206 "
"32598.024 ","-93.079 "
"32609.350 ","-95.652 "
"32620.677 ","-98.562 "
"32632.004 ","-103.780 "
"32643.330 ","-108.271 "
"32654.657 ","-113.854 "
"32665.984 ","-119.402 "
"32677.310 ","-125.877 "
"32688.637 ","-130.893 "
"32699.963 ","-133.260 "
"32711.290 ","-180.312 "
"32722.617 ","-243.313 "
"32733.943 ","-301.436 "
"32745.270 ","-358.430 "
"32756.597 ","-414.121 "
"32767.923 ","-468.665 "
"32779.250 ","-522.220 "
"32790.576 ","-574.974 "
"32801.903 ","-627.054 "
"32813.230 ","-678.484 "
"32824.556 ","-729.158 "
"32835.883 ","-778.680 "
"32847.210 ","-827.112 "
"32858.536 ","-874.451 "
"32869.863 ","-921.068 "
"32881.189 ","-967.645 "
"32892.516 ","-1014.711 "
"32903.843 ","-1062.523 "
"32915.169 ","-1111.066 "
"32926.496 ","-1159.716 "
"32937.823 ","-1208.709 "
"32949.149 ","-1257.761 "
"32960.476 ","-1306.625 "
"32971.802 ","-1355.057 "
"32983.129 ","-1402.688 "
"32994.456 ","-1448.963 "
"33005.782 ","-1493.145 "
"33017.109 ","-1536.152 "
"33028.436 ","-1578.937 "
"33039.762 ","-1609.210 "
"33051.089 ","-1632.662 "
"33062.415 ","-1658.329 "
"33073.742 ","-1679.282 "
"33085.069 ","-1700.305 "
"33096.395 ","-1721.136 "
"33107.722 ","-1739.603 "
"33119.049 ","-1757.148 "
"33130.375 ","-1771.903 "
"33141.702 ","-1785.520 "
"33153.028 ","-1799.923 "
"33164.355 ","-1815.172 "
"33175.682 ","-1830.593 "
"33187.008 ","-1846.569 "
"33198.335 ","-1866.477 "
"33209.662 ","-1886.423 "
"33220.988 ","-1907.742 "
"33232.315 ","-1932.591 "
"33243.641 ","-1952.970 "
"33254.968 ","-1976.098 "
"33266.295 ","-1995.642 "
"33277.621 ","-2017.844 "
"33288.948 ","-2038.509 "
"33300.275 ","-2056.510 "
"33311.601 ","-2074.359 "
"33322.928 ","-2091.012 "
"33334.254 ","-2104.138 "
"33345.581 ","-2114.869 "
"33356.908 ","-2126.621 "
"33368.234 ","-2135.436 "
"33379.561 ","-2141.390 "
"33390.888 ","-2145.986 "
"33402.214 ","-2151.193 "
"33413.541 ","-2155.205 "
"33424.867 ","-2159.019 "
"33436.194 ","-2163.385 "
"33447.521 ","-2165.571 "
"33458.847 ","-2167.636 "
"33470.174 ","-2169.268 "
"33481.501 ","-2170.480 "
"33492.827 ","-2172.776 "
"33504.154 ","-2174.931 "
"33515.480 ","-2176.135 "
"33526.807 ","-2178.354 "
"33538.134 ","-2180.726 "
"33549.460 ","-2182.182 "
"33560.787 ","-2185.180 "
"33572.114 ","-2187.933 "
"33583.440 ","-2190.384 "
"33594.767 ","-2195.347 "
"33606.093 ","-2200.961 "
"33617.420 ","-2206.136 "
"33628.747 ","-2212.142 "
"33640.073 ","-2220.449 "
"33651.400 ","-2230.078 "
"33662.727 ","-2238.941 "
"33674.053 ","-2248.836 "
"33685.380 ","-2258.629 "
"33696.706 ","-2267.474 "
"33708.033 ","-2275.789 "
"33719.360 ","-2283.635 "
"33730.686 ","-2291.655 "
"33742.013 ","-2298.872 "
"33753.340 ","-2304.917 "
"33764.666 ","-2309.804 "
"33775.993 ","-2313.271 "
"33787.319 ","-2315.512 "
"33798.646 ","-2316.641 "
"33809.973 ","-2316.730 "
"33821.299 ","-2315.727 "
"33832.626 ","-2313.565 "
"33843.953 ","-2310.348 "
"33855.279 ","-2306.151 "
"33866.606 ","-2300.964 "
"33877.932 ","-2294.629 "
"33889.259 ","-2287.470 "
"33900.586 ","-2284.173 "
"33911.912 ","-2284.636 "
"33923.239 ","-2282.106 "
"33934.566 ","-2278.838 "
"33945.892 ","-2275.313 "
"33957.219 ","-2271.365 "
"33968.545 ","-2268.454 "
"33979.872 ","-2265.138 "
"33991.199 ","-2260.296 "
"34002.525 ","-2241.996 "
"34013.852 ","-2241.372 "
"34025.178 ","-2240.238 "
"34036.505 ","-2241.659 "
"34047.832 ","-2241.124 "
"34059.158 ","-2242.752 "
"34070.485 ","-2223.835 "
"34081.812 ","-2210.850 "
"34093.138 ","-2208.320 "
"34104.465 ","-2094.952 "
"34115.791 ","-1996.315 "
"34127.118 ","-1915.267 "
"34138.445 ","-1832.755 "
"34149.771 ","-1743.992 "
"34161.098 ","-1648.333 "
"34172.425 ","-1545.125 "
"34183.751 ","-1433.396 "
"34195.078 ","-1311.808 "
"34206.404 ","-1180.922 "
"34217.731 ","-1041.430 "
"34229.058 ","-895.277 "
"34240.384 ","-746.015 "
"34251.711 ","-598.499 "
"34263.038 ","-457.417 "
"34274.364 ","-325.870 "
"34285.691 ","-205.046 "
"34297.017 ","-111.468 "
"34308.344 ","-74.546 "
"34319.671 ","-72.594 "
"34330.997 ","-73.950 "
"34342.324 ","-89.456 "
"34353.651 ","-95.640 "
"34364.977 ","-99.589 "
"34376.304 ","-100.739 "
"34387.630 ","-106.863 "
"34398.957 ","-154.823 "
"34410.284 ","-155.540 "
"34421.610 ","-112.891 "
"34432.937 ","-109.037 "
"34444.264 ","-112.937 "
"34455.590 ","-106.212 "
"34466.917 ","-102.386 "
"34478.243 ","-83.417 "
"34489.570 ","-62.287 "
"34500.897 ","-46.855 "
"34512.223 ","-28.665 "
"34523.550 ","-3.731 "
"34534.877 ","25.287 "
"34546.203 ","50.359 "
"34557.530 ","65.915 "
"34568.856 ","79.127 "
"34580.183 ","89.058 "
"34591.510 ","95.321 "
"34602.836 ","100.410 "
"34614.163 ","104.150 "
"34625.490 ","107.908 "
"34636.816 ","110.138 "
"34648.143 ","110.800 "
"34659.469 ","111.962 "
"34670.796 ","114.201 "
"34682.123 ","114.336 "
"34693.449 ","113.526 "
"34704.776 ","112.488 "
"34716.103 ","113.271 "
"34727.429 ","110.421 "
"34738.756 ","111.047 "
"34750.082 ","111.596 "
"34761.409 ","109.454 "
"34772.736 ","108.362 "
"34784.062 ","107.617 "
"34795.389 ","106.041 "
"34806.716 ","104.565 "
"34818.042 ","105.468 "
"34829.369 ","104.570 "
"34840.695 ","101.478 "
"34852.022 ","98.985 "
"34863.349 ","98.984 "
"34874.675 ","98.167 "
"34886.002 ","94.640 "
"34897.329 ","94.483 "
"34908.655 ","93.036 "
"34919.982 ","90.445 "
"34931.308 ","88.935 "
"34942.635 ","88.420 "
"34953.962 ","88.095 "
"34965.288 ","87.731 "
"34976.615 ","88.450 "
"34987.942 ","88.640 "
"34999.268 ","88.914 "
"35010.595 ","92.016 "
"35021.921 ","94.591 "
"35033.248 ","96.381 "
"35044.575 ","100.073 "
"35055.901 ","104.193 "
"35067.228 ","109.265 "
"35078.555 ","114.165 "
"35089.881 ","117.554 "
"35101.208 ","122.039 "
"35112.534 ","126.967 "
"35123.861 ","130.946 "
"35135.188 ","135.713 "
"35146.514 ","138.578 "
"35157.841 ","141.910 "
"35169.168 ","143.345 "
"35180.494 ","146.935 "
"35191.821 ","148.324 "
"35203.147 ","148.975 "
"35214.474 ","153.142 "
"35225.801 ","155.815 "
"35237.127 ","157.063 "
"35248.454 ","159.870 "
"35259.781 ","162.262 "
"35271.107 ","166.085 "
"35282.434 ","168.170 "
"35293.760 ","170.672 "
"35305.087 ","174.673 "
"35316.414 ","175.582 "
"35327.740 ","176.780 "
"35339.067 ","177.895 "
"35350.394 ","181.650 "
"35361.720 ","200.971 "
"35373.047 ","229.856 "
"35384.373 ","257.984 "
"35395.700 ","287.577 "
"35407.027 ","318.968 "
"35418.353 ","352.218 "
"35429.680 ","387.125 "
"35441.006 ","423.283 "
"35452.333 ","460.049 "
"35463.660 ","496.407 "
"35474.986 ","532.090 "
"35486.313 ","566.656 "
"35497.640 ","599.598 "
"35508.966 ","630.116 "
"35520.293 ","663.904 "
"35531.619 ","653.539 "
"35542.946 ","629.191 "
"35554.273 ","609.519 "
"35565.599 ","598.158 "
"35576.926 ","583.643 "
"35588.253 ","588.927 "
"35599.579 ","593.183 "
"35610.906 ","585.309 "
"35622.232 ","582.233 "
"35633.559 ","581.094 "
"35644.886 ","578.227 "
"35656.212 ","577.603 "
"35667.539 ","576.697 "
"35678.866 ","574.649 "
"35690.192 ","574.597 "
"35701.519 ","574.031 "
"35712.845 ","572.994 "
"35724.172 ","573.346 "
"35735.499 ","572.266 "
"35746.825 ","570.992 "
"35758.152 ","567.538 "
"35769.479 ","565.563 "
"35780.805 ","570.330 "
"35792.132 ","566.168 "
"35803.458 ","558.784 "
"35814.785 ","555.249 "
"35826.112 ","548.379 "
"35837.438 ","545.398 "
"35848.765 ","539.962 "
"35860.092 ","534.784 "
"35871.418 ","526.717 "
"35882.745 ","521.112 "
"35894.071 ","512.746 "
"35905.398 ","506.119 "
"35916.725 ","497.861 "
"35928.051 ","488.631 "
"35939.378 ","480.687 "
"35950.705 ","472.616 "
"35962.031 ","464.306 "
"35973.358 ","454.383 "
"35984.684 ","444.594 "
"35996.011 ","434.770 "
"36007.338 ","425.318 "
"36018.664 ","414.886 "
"36029.991 ","403.823 "
"36041.318 ","391.970 "
"36052.644 ","378.001 "
"36063.971 ","364.255 "
"36075.297 ","350.207 "
"36086.624 ","334.546 "
"36097.951 ","318.246 "
"36109.277 ","301.392 "
"36120.604 ","286.927 "
"36131.931 ","269.416 "
"36143.257 ","254.015 "
"36154.584 ","238.994 "
"36165.910 ","225.508 "
"36177.237 ","209.363 "
"36188.564 ","190.736 "
"36199.890 ","169.756 "
"36211.217 ","155.013 "
"36222.544 ","137.443 "
"36233.870 ","120.145 "
"36245.197 ","103.129 "
"36256.523 ","83.799 "
"36267.850 ","65.641 "
"36279.177 ","49.676 "
"36290.503 ","32.832 "
"36301.830 ","17.019 "
"36313.157 ","2.318 "
"36324.483 ","-13.754 "
"36335.810 ","-26.828 "
"36347.136 ","-41.605 "
"36358.463 ","-56.441 "
"36369.790 ","-64.608 "
"36381.116 ","-72.194 "
"36392.443 ","-79.514 "
"36403.770 ","-87.985 "
"36415.096 ","-96.319 "
"36426.423 ","-104.557 "
"36437.749 ","-113.204 "
"36449.076 ","-120.683 "
"36460.403 ","-127.070 "
"36471.729 ","-135.245 "
"36483.056 ","-143.900 "
"36494.383 ","-151.725 "
"36505.709 ","-157.248 "
"36517.036 ","-165.711 "
"36528.362 ","-174.823 "
"36539.689 ","-182.870 "
"36551.016 ","-192.786 "
"36562.342 ","-200.857 "
"36573.669 ","-217.740 "
"36584.996 ","-275.055 "
"36596.322 ","-304.942 "
"36607.649 ","-338.212 "
"36618.975 ","-371.067 "
"36630.302 ","-400.779 "
"36641.629 ","-424.804 "
"36652.955 ","-469.354 "
"36664.282 ","-483.102 "
"36675.609 ","-485.655 "
"36686.935 ","-492.131 "
"36698.262 ","-496.447 "
"36709.588 ","-499.842 "
"36720.915 ","-502.847 "
"36732.242 ","-505.927 "
"36743.568 ","-508.535 "
"36754.895 ","-511.766 "
"36766.222 ","-515.675 "
"36777.548 ","-518.069 "
"36788.875 ","-520.988 "
"36800.201 ","-525.797 "
"36811.528 ","-529.006 "
"36822.855 ","-531.622 "
"36834.181 ","-536.223 "
"36845.508 ","-538.962 "
"36856.834 ","-541.381 "
"36868.161 ","-544.206 "
"36879.488 ","-545.724 "
"36890.814 ","-547.444 "
"36902.141 ","-547.766 "
"36913.468 ","-548.489 "
"36924.794 ","-549.795 "
"36936.121 ","-550.470 "
"36947.447 ","-550.742 "
"36958.774 ","-551.500 "
"36970.101 ","-552.051 "
"36981.427 ","-552.371 "
"36992.754 ","-553.352 "
"37004.081 ","-553.532 "
"37015.407 ","-554.622 "
"37026.734 ","-556.641 "
"37038.060 ","-557.443 "
"37049.387 ","-558.539 "
"37060.714 ","-560.113 "
"37072.040 ","-561.864 "
"37083.367 ","-564.948 "
"37094.694 ","-567.567 "
"37106.020 ","-569.836 "
"37117.347 ","-573.186 "
"37128.673 ","-576.590 "
"37140.000 ","-580.571 "
"37151.327 ","-584.309 "
"37162.653 ","-587.485 "
"37173.980 ","-591.422 "
"37185.307 ","-594.326 "
"37196.633 ","-596.939 "
"37207.960 ","-598.429 "
"37219.286 ","-600.554 "
"37230.613 ","-601.578 "
"37241.940 ","-602.609 "
"37253.266 ","-603.024 "
"37264.593 ","-603.684 "
"37275.920 ","-604.677 "
"37287.246 ","-605.603 "
"37298.573 ","-607.488 "
"37309.899 ","-606.147 "
"37321.226 ","-605.116 "
"37332.553 ","-605.360 "
"37343.879 ","-604.258 "
"37355.206 ","-603.568 "
"37366.533 ","-602.253 "
"37377.859 ","-600.834 "
"37389.186 ","-599.565 "
"37400.512 ","-598.836 "
"37411.839 ","-597.488 "
"37423.166 ","-595.527 "
"37434.492 ","-593.455 "
"37445.819 ","-592.320 "
"37457.146 ","-589.849 "
"37468.472 ","-587.495 "
"37479.799 ","-584.663 "
"37491.125 ","-580.184 "
"37502.452 ","-575.470 "
"37513.779 ","-569.485 "
"37525.105 ","-561.086 "
"37536.432 ","-550.860 "
"37547.759 ","-540.030 "
"37559.085 ","-527.556 "
"37570.412 ","-512.951 "
"37581.738 ","-498.687 "
"37593.065 ","-479.272 "
"37604.392 ","-466.676 "
"37615.718 ","-450.957 "
"37627.045 ","-437.195 "
"37638.372 ","-424.629 "
"37649.698 ","-411.854 "
"37661.025 ","-399.535 "
"37672.351 ","-389.260 "
"37683.678 ","-378.963 "
"37695.005 ","-370.096 "
"37706.331 ","-361.874 "
"37717.658 ","-354.875 "
"37728.985 ","-345.925 "
"37740.311 ","-338.661 "
"37751.638 ","-329.939 "
"37762.964 ","-322.603 "
"37774.291 ","-314.553 "
"37785.618 ","-305.080 "
"37796.944 ","-294.261 "
"37808.271 ","-281.436 "
"37819.598 ","-266.949 "
"37830.924 ","-249.288 "
"37842.251 ","-232.948 "
"37853.577 ","-218.753 "
"37864.904 ","-206.999 "
"37876.231 ","-198.463 "
"37887.557 ","-190.415 "
"37898.884 ","-184.777 "
"37910.211 ","-180.009 "
"37921.537 ","-174.125 "
"37932.864 ","-166.931 "
"37944.190 ","-160.368 "
"37955.517 ","-160.493 "
"37966.844 ","-156.843 "
"37978.170 ","-151.868 "
"37989.497 ","-147.833 "
"38000.824 ","-142.277 "
"38012.150 ","-136.750 "
"38023.477 ","-130.689 "
"38034.803 ","-123.723 "
"38046.130 ","-115.733 "
"38057.457 ","-108.901 "
"38068.783 ","-100.940 "
"38080.110 ","-93.019 "
"38091.437 ","-82.066 "
"38102.763 ","-74.218 "
"38114.090 ","-63.968 "
"38125.416 ","-52.847 "
"38136.743 ","-43.229 "
"38148.070 ","-33.040 "
"38159.396 ","-23.735 "
"38170.723 ","-14.587 "
"38182.050 ","-5.218 "
"38193.376 ","3.147 "
"38204.703 ","9.456 "
"38216.029 ","15.035 "
"38227.356 ","20.372 "
"38238.683 ","26.119 "
"38250.009 ","32.383 "
"38261.336 ","38.217 "
"38272.662 ","45.385 "
"38283.989 ","52.546 "
"38295.316 ","59.989 "
"38306.642 ","68.849 "
"38317.969 ","81.926 "
"38329.296 ","96.808 "
"38340.622 ","119.329 "
"38351.949 ","149.673 "
"38363.275 ","176.754 "
"38374.602 ","210.828 "
"38385.929 ","227.336 "
"38397.255 ","254.176 "
"38408.582 ","275.672 "
"38419.909 ","293.950 "
"38431.235 ","312.219 "
"38442.562 ","328.728 "
"38453.888 ","344.943 "
"38465.215 ","360.710 "
"38476.542 ","376.675 "
"38487.868 ","390.405 "
"38499.195 ","406.404 "
"38510.522 ","421.584 "
"38521.848 ","438.949 "
"38533.175 ","458.058 "
"38544.501 ","476.419 "
"38555.828 ","496.127 "
"38567.155 ","519.951 "
"38578.481 ","544.360 "
"38589.808 ","565.735 "
"38601.135 ","582.516 "
"38612.461 ","594.872 "
"38623.788 ","604.689 "
"38635.114 ","611.726 "
"38646.441 ","618.531 "
"38657.768 ","623.707 "
"38669.094 ","626.873 "
"38680.421 ","630.071 "
"38691.748 ","632.617 "
"38703.074 ","635.815 "
"38714.401 ","637.431 "
"38725.727 ","639.210 "
"38737.054 ","641.618 "
"38748.381 ","644.193 "
"38759.707 ","645.766 "
"38771.034 ","648.767 "
"38782.361 ","651.948 "
"38793.687 ","653.830 "
"38805.014 ","657.012 "
"38816.340 ","659.788 "
"38827.667 ","664.066 "
"38838.994 ","666.373 "
"38850.320 ","669.868 "
"38861.647 ","674.459 "
"38872.974 ","676.459 "
"38884.300 ","680.361 "
"38895.627 ","683.900 "
"38906.953 ","688.621 "
"38918.280 ","691.802 "
"38929.607 ","694.483 "
"38940.933 ","697.659 "
"38952.260 ","700.698 "
"38963.587 ","705.646 "
"38974.913 ","709.721 "
"38986.240 ","712.584 "
"38997.566 ","716.088 "
"39008.893 ","718.769 "
"39020.220 ","722.039 "
"39031.546 ","725.761 "
"39042.873 ","729.342 "
"39054.200 ","732.731 "
"39065.526 ","735.179 "
"39076.853 ","739.003 "
"39088.179 ","743.530 "
"39099.506 ","745.893 "
"39110.833 ","748.590 "
"39122.159 ","751.249 "
"39133.486 ","754.635 "
"39144.813 ","755.029 "
"39156.139 ","754.996 "
"39167.466 ","756.525 "
"39178.792 ","755.501 "
"39190.119 ","754.072 "
"39201.446 ","751.562 "
"39212.772 ","750.191 "
"39224.099 ","746.832 "
"39235.426 ","744.568 "
"39246.752 ","740.636 "
"39258.079 ","736.203 "
"39269.405 ","729.770 "
"39280.732 ","724.924 "
"39292.059 ","719.511 "
"39303.385 ","712.345 "
"39314.712 ","707.981 "
"39326.039 ","703.801 "
"39337.365 ","699.026 "
"39348.692 ","697.349 "
"39360.018 ","697.360 "
"39371.345 ","698.229 "
"39382.672 ","701.514 "
"39393.998 ","705.091 "
"39405.325 ","708.911 "
"39416.652 ","715.634 "
"39427.978 ","719.752 "
"39439.305 ","727.174 "
"39450.631 ","732.651 "
"39461.958 ","737.797 "
"39473.285 ","743.020 "
"39484.611 ","755.056 "
"39495.938 ","758.668 "
"39507.265 ","759.722 "
"39518.591 ","762.879 "
"39529.918 ","765.893 "
"39541.244 ","767.954 "
"39552.571 ","766.126 "
"39563.898 ","764.483 "
"39575.224 ","760.884 "
"39586.551 ","755.962 "
"39597.878 ","748.920 "
"39609.204 ","738.415 "
"39620.531 ","727.067 "
"39631.857 ","715.874 "
"39643.184 ","706.785 "
"39654.511 ","693.940 "
"39665.837 ","685.967 "
"39677.164 ","681.685 "
"39688.490 ","672.843 "
"39699.817 ","668.051 "
"39711.144 ","665.208 "
"39722.470 ","661.974 "
"39733.797 ","659.877 "
"39745.124 ","659.279 "
"39756.450 ","657.443 "
"39767.777 ","656.135 "
"39779.103 ","657.805 "
"39790.430 ","656.672 "
"39801.757 ","658.638 "
"39813.083 ","659.008 "
"39824.410 ","659.270 "
"39835.737 ","660.625 "
"39847.063 ","661.220 "
"39858.390 ","661.422 "
"39869.716 ","662.054 "
"39881.043 ","662.313 "
"39892.370 ","663.065 "
"39903.696 ","664.209 "
"39915.023 ","664.939 "
"39926.350 ","665.104 "
"39937.676 ","665.692 "
"39949.003 ","666.781 "
"39960.329 ","667.339 "
"39971.656 ","667.718 "
"39982.983 ","668.735 "
"39994.309 ","669.363 "
"40005.636 ","671.097 "
"40016.963 ","667.889 "
"40028.289 ","670.376 "
"40039.616 ","675.288 "
"40050.942 ","673.193 "
"40062.269 ","674.288 "
"40073.596 ","675.355 "
"40084.922 ","676.189 "
"40096.249 ","677.982 "
"40107.576 ","680.301 "
"40118.902 ","680.844 "
"40130.229 ","682.992 "
"40141.555 ","686.617 "
"40152.882 ","687.500 "
"40164.209 ","690.366 "
"40175.535 ","692.950 "
"40186.862 ","695.583 "
"40198.189 ","698.320 "
"40209.515 ","701.928 "
"40220.842 ","703.003 "
"40232.168 ","704.651 "
"40243.495 ","708.463 "
"40254.822 ","708.372 "
"40266.148 ","708.350 "
"40277.475 ","708.145 "
"40288.802 ","707.942 "
"40300.128 ","705.041 "
"40311.455 ","701.866 "
"40322.781 ","701.009 "
"40334.108 ","698.296 "
"40345.435 ","694.334 "
"40356.761 ","690.238 "
"40368.088 ","685.990 "
"40379.415 ","683.123 "
"40390.741 ","680.638 "
"40402.068 ","678.412 "
"40413.394 ","677.065 "
"40424.721 ","675.807 "
"40436.048 ","674.934 "
"40447.374 ","674.053 "
"40458.701 ","673.922 "
"40470.028 ","673.727 "
"40481.354 ","672.546 "
"40492.681 ","672.246 "
"40504.007 ","668.745 "
"40515.334 ","668.168 "
"40526.661 ","664.924 "
"40537.987 ","661.087 "
"40549.314 ","656.218 "
"40560.641 ","653.643 "
"40571.967 ","647.711 "
"40583.294 ","641.525 "
"40594.620 ","638.452 "
"40605.947 ","632.345 "
"40617.274 ","629.403 "
"40628.600 ","626.610 "
"40639.927 ","624.484 "
"40651.254 ","621.169 "
"40662.580 ","618.049 "
"40673.907 ","615.487 "
"40685.233 ","612.047 "
"40696.560 ","607.590 "
"40707.887 ","605.161 "
"40719.213 ","599.675 "
"40730.540 ","595.643 "
"40741.867 ","593.354 "
"40753.193 ","587.996 "
"40764.520 ","582.637 "
"40775.846 ","578.961 "
"40787.173 ","577.002 "
"40798.500 ","574.919 "
"40809.826 ","569.797 "
"40821.153 ","567.077 "
"40832.480 ","564.293 "
"40843.806 ","560.494 "
"40855.133 ","558.803 "
"40866.459 ","553.590 "
"40877.786 ","549.207 "
"40889.113 ","546.355 "
"40900.439 ","543.061 "
"40911.766 ","538.355 "
"40923.093 ","534.707 "
"40934.419 ","532.394 "
"40945.746 ","527.287 "
"40957.072 ","524.370 "
"40968.399 ","519.480 "
"40979.726 ","514.174 "
"40991.052 ","511.264 "
"41002.379 ","507.134 "
"41013.706 ","502.143 "
"41025.032 ","496.710 "
"41036.359 ","492.974 "
"41047.685 ","488.325 "
"41059.012 ","484.198 "
"41070.339 ","478.678 "
"41081.665 ","472.891 "
"41092.992 ","467.138 "
"41104.318 ","461.023 "
"41115.645 ","454.846 "
"41126.972 ","448.381 "
"41138.298 ","439.983 "
"41149.625 ","432.833 "
"41160.952 ","425.065 "
"41172.278 ","416.200 "
"41183.605 ","408.403 "
"41194.931 ","399.203 "
"41206.258 ","390.359 "
"41217.585 ","382.091 "
"41228.911 ","375.827 "
"41240.238 ","369.695 "
"41251.565 ","361.547 "
"41262.891 ","356.396 "
"41274.218 ","351.474 "
"41285.544 ","347.923 "
"41296.871 ","343.171 "
"41308.198 ","338.347 "
"41319.524 ","332.475 "
"41330.851 ","326.872 "
"41342.178 ","322.768 "
"41353.504 ","319.901 "
"41364.831 ","315.538 "
"41376.157 ","310.917 "
"41387.484 ","306.279 "
"41398.811 ","301.914 "
"41410.137 ","297.011 "
"41421.464 ","292.059 "
"41432.791 ","288.749 "
"41444.117 ","282.596 "
"41455.444 ","276.602 "
"41466.770 ","272.334 "
"41478.097 ","266.304 "
"41489.424 ","259.106 "
"41500.750 ","253.525 "
"41512.077 ","246.485 "
"41523.404 ","238.660 "
"41534.730 ","228.718 "
"41546.057 ","220.997 "
"41557.383 ","213.066 "
"41568.710 ","205.067 "
"41580.037 ","197.633 "
"41591.363 ","190.616 "
"41602.690 ","183.217 "
"41614.017 ","177.382 "
"41625.343 ","171.940 "
"41636.670 ","167.164 "
"41647.996 ","162.647 "
"41659.323 ","158.612 "
"41670.650 ","154.851 "
"41681.976 ","150.256 "
"41693.303 ","147.179 "
"41704.630 ","145.894 "
"41715.956 ","144.600 "
"41727.283 ","142.559 "
"41738.609 ","140.829 "
"41749.936 ","139.178 "
"41761.263 ","137.811 "
"41772.589 ","136.595 "
"41783.916 ","134.965 "
"41795.243 ","133.402 "
"41806.569 ","130.793 "
"41817.896 ","128.894 "
"41829.222 ","126.010 "
"41840.549 ","121.981 "
"41851.876 ","118.853 "
"41863.202 ","115.569 "
"41874.529 ","110.631 "
"41885.856 ","107.132 "
"41897.182 ","102.115 "
"41908.509 ","96.821 "
"41919.835 ","90.059 "
"41931.162 ","83.711 "
"41942.489 ","78.709 "
"41953.815 ","72.535 "
"41965.142 ","66.782 "
"41976.469 ","60.504 "
"41987.795 ","55.642 "
"41999.122 ","51.102 "
"42010.448 ","46.609 "
"42021.775 ","44.296 "
"42033.102 ","41.868 "
"42044.428 ","40.741 "
"42055.755 ","40.723 "
"42067.082 ","40.227 "
"42078.408 ","40.358 "
"42089.735 ","42.201 "
"42101.061 ","44.538 "
"42112.388 ","46.609 "
"42123.715 ","48.830 "
"42135.041 ","52.042 "
"42146.368 ","55.984 "
"42157.695 ","60.037 "
"42169.021 ","64.213 "
"42180.348 ","66.674 "
"42191.674 ","69.655 "
"42203.001 ","73.798 "
"42214.328 ","76.936 "
"42225.654 ","79.776 "
"42236.981 ","83.013 "
"42248.308 ","84.958 "
"42259.634 ","87.262 "
"42270.961 ","87.779 "
"42282.287 ","88.681 "
"42293.614 ","88.985 "
"42304.941 ","88.491 "
"42316.267 ","88.447 "
"42327.594 ","88.727 "
"42338.921 ","86.553 "
"42350.247 ","86.854 "
"42361.574 ","85.755 "
"42372.900 ","85.671 "
"42384.227 ","85.132 "
"42395.554 ","84.720 "
"42406.880 ","85.175 "
"42418.207 ","85.725 "
"42429.534 ","86.229 "
"42440.860 ","86.885 "
"42452.187 ","87.163 "
"42463.513 ","88.079 "
"42474.840 ","89.450 "
"42486.167 ","90.637 "
"42497.493 ","92.847 "
"42508.820 ","94.570 "
"42520.146 ","94.918 "
"42531.473 ","95.741 "
"42542.800 ","96.569 "
"42554.126 ","98.444 "
"42565.453 ","99.316 "
"42576.780 ","100.304 "
"42588.106 ","101.973 "
"42599.433 ","101.069 "
"42610.759 ","101.122 "
"42622.086 ","102.328 "
"42633.413 ","101.821 "
"42644.739 ","100.927 "
"42656.066 ","100.415 "
"42667.393 ","99.118 "
"42678.719 ","99.813 "
"42690.046 ","98.960 "
"42701.372 ","95.593 "
"42712.699 ","95.821 "
"42724.026 ","96.124 "
"42735.352 ","96.385 "
"42746.679 ","96.728 "
"42758.006 ","97.282 "
"42769.332 ","97.960 "
"42780.659 ","98.519 "
"42791.985 ","99.508 "
"42803.312 ","101.028 "
"42814.639 ","101.050 "
"42825.965 ","101.397 "
"42837.292 ","102.807 "
"42848.619 ","103.709 "
"42859.945 ","104.569 "
"42871.272 ","104.946 "
