IDIADA_Epoxy
1
151416
2.670690e-06
1e-06
1004.179 -36.816
1006.850 -37.081
1009.521 -37.048
1012.192 -36.915
1014.862 -37.027
1017.533 -37.242
1020.204 -37.223
1022.874 -36.835
1025.545 -36.196
1028.216 -35.454
1030.886 -34.846
1033.557 -34.380
1036.228 -33.762
1038.898 -32.811
1041.569 -30.985
1044.240 -28.536
1046.910 -26.595
1049.581 -25.753
1052.252 -25.303
1054.923 -24.888
1057.593 -25.045
1060.264 -25.619
1062.935 -25.351
1065.605 -23.731
1068.276 -22.080
1070.947 -21.230
1073.617 -20.278
1076.288 -18.764
1078.959 -17.628
1081.629 -17.385
1084.300 -16.578
1086.971 -14.277
1089.642 -11.483
1092.312 -9.697
1094.983 -8.252
1097.654 -6.576
1100.324 -4.654
1102.995 -2.966
1105.666 -1.337
1108.336 0.455
1111.007 2.187
1113.678 3.361
1116.348 4.197
1119.019 4.930
1121.690 5.536
1124.360 5.973
1127.031 6.423
1129.702 7.070
1132.373 7.808
1135.043 8.578
1137.714 9.203
1140.385 9.608
1143.055 9.786
1145.726 10.058
1148.397 10.414
1151.067 10.886
1153.738 11.383
1156.409 12.077
1159.079 12.735
1161.750 13.358
1164.421 13.793
1167.092 14.078
1169.762 14.184
1172.433 14.542
1175.104 15.123
1177.774 15.750
1180.445 16.158
1183.116 16.528
1185.786 16.756
1188.457 17.421
1191.128 18.442
1193.798 19.776
1196.469 20.845
1199.140 21.987
1201.811 23.125
1204.481 24.505
1207.152 26.011
1209.823 27.120
1212.493 27.567
1215.164 27.903
1217.835 28.779
1220.505 29.810
1223.176 30.229
1225.847 30.310
1228.517 30.832
1231.188 31.666
1233.859 32.294
1236.529 32.574
1239.200 32.722
1241.871 32.706
1244.542 32.425
1247.212 32.355
1249.883 33.410
1252.554 35.330
1255.224 37.067
1257.895 38.014
1260.566 39.432
1263.236 41.083
1265.907 43.459
1268.578 45.442
1271.248 47.674
1273.919 49.255
1276.590 51.049
1279.261 52.534
1281.931 54.203
1284.602 55.767
1287.273 57.715
1289.943 60.034
1292.614 62.491
1295.285 64.372
1297.955 65.844
1300.626 67.299
1303.297 68.532
1305.967 69.499
1308.638 70.093
1311.309 70.547
1313.979 71.123
1316.650 72.311
1319.321 73.389
1321.992 73.919
1324.662 74.137
1327.333 74.661
1330.004 75.327
1332.674 76.141
1335.345 76.816
1338.016 77.252
1340.686 77.435
1343.357 77.634
1346.028 77.903
1348.698 78.453
1351.369 78.731
1354.040 77.631
1356.711 75.834
1359.381 75.262
1362.052 76.150
1364.723 76.446
1367.393 75.858
1370.064 75.486
1372.735 75.634
1375.405 75.666
1378.076 75.434
1380.747 75.453
1383.417 75.909
1386.088 76.350
1388.759 76.466
1391.429 76.460
1394.100 76.528
1396.771 76.845
1399.442 77.479
1402.112 78.025
1404.783 78.204
1407.454 78.164
1410.124 78.163
1412.795 78.209
1415.466 78.364
1418.136 78.558
1420.807 78.677
1423.478 78.501
1426.148 77.773
1428.819 77.019
1431.490 76.998
1434.161 77.437
1436.831 77.286
1439.502 76.609
1442.173 75.882
1444.843 75.299
1447.514 74.336
1450.185 73.242
1452.855 72.245
1455.526 71.646
1458.197 70.623
1460.867 69.267
1463.538 68.634
1466.209 68.967
1468.880 68.655
1471.550 66.992
1474.221 65.520
1476.892 64.839
1479.562 64.245
1482.233 63.255
1484.904 61.981
1487.574 60.499
1490.245 59.364
1492.916 59.133
1495.586 59.216
1498.257 58.259
1500.928 56.891
1503.598 56.011
1506.269 55.677
1508.940 54.681
1511.611 53.475
1514.281 52.337
1516.952 51.816
1519.623 51.913
1522.293 52.611
1524.964 52.892
1527.635 52.528
1530.305 52.206
1532.976 52.208
1535.647 52.486
1538.317 52.952
1540.988 53.294
1543.659 53.288
1546.330 53.382
1549.000 53.813
1551.671 53.775
1554.342 52.986
1557.012 52.138
1559.683 51.935
1562.354 51.594
1565.024 50.202
1567.695 48.783
1570.366 48.406
1573.036 48.545
1575.707 47.421
1578.378 45.980
1581.048 44.730
1583.719 43.847
1586.390 42.688
1589.061 41.522
1591.731 40.108
1594.402 38.625
1597.073 36.901
1599.743 35.024
1602.414 32.716
1605.085 30.303
1607.755 28.068
1610.426 26.949
1613.097 25.828
1615.767 24.875
1618.438 23.325
1621.109 21.842
1623.780 19.543
1626.450 17.138
1629.121 14.045
1631.792 10.991
1634.462 7.683
1637.133 4.164
1639.804 0.398
1642.474 -3.594
1645.145 -7.531
